"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"pred[7282]",0.04745558403912,1.513045e-05,-0.00150170596844058,105.6,0.95,-0.00134709,0.00340838,NA,NA,NA,NA,NA,NA,NA
"pred[7283]",0.003669411991464,2.250085e-05,0.000216118093628738,134.6,0.95,-0.000382412,0.00642983,NA,NA,NA,NA,NA,NA,NA
"pred[7284]",0.023775198891406,1.491655e-05,-0.000497310845303924,101.2,0.95,-0.00036428,0.00738481,NA,NA,NA,NA,NA,NA,NA
"pred[7285]",0.010359950028019,8.36373e-06,-0.000405014813267333,92.7,0.95,-0.000316246,0.00376188,NA,NA,NA,NA,NA,NA,NA
"pred[7286]",0.0234829234278334,-2.2042e-06,-0.000998512123744653,110.3,0.95,-0.000879237,0.000902817,NA,NA,NA,NA,NA,NA,NA
"pred[7287]",0.053333182158126,-2.39256e-05,0.00444859900308932,94.5,0.95,-0.00447721,0.00060375,NA,NA,NA,NA,NA,NA,NA
"pred[7288]",0.023959380869204,1.663025e-05,-0.000662078614702618,83.3,0.95,-0.000482228,0.00793388,NA,NA,NA,NA,NA,NA,NA
"pred[7289]",-0.015746621549348,3.035085e-05,-0.00118148977171106,89.6,0.95,-0.000614967,0.00356491,NA,NA,NA,NA,NA,NA,NA
"pred[7290]",0.015134465988646,8.85941e-06,-0.000583567288204787,107.7,0.95,-0.000467085,0.00167958,NA,NA,NA,NA,NA,NA,NA
"pred[7291]",-0.079738488851244,-2.484215e-05,0.000703785514103427,107.4,0.95,-0.0222415,0.000542215,NA,NA,NA,NA,NA,NA,NA
"pred[7292]",0.02549834290036,1.98554e-05,-0.00069809548383577,95.2,0.95,-0.000554459,0.00378037,NA,NA,NA,NA,NA,NA,NA
"pred[7293]",-0.05780404391554,-1.556985e-05,0.00406888888760419,91.4,0.95,-0.0025647,0.00391316,NA,NA,NA,NA,NA,NA,NA
"pred[7294]",0.0156647073597132,1.656495e-05,-0.000429774828499214,115.5,0.95,-0.000316332,0.00188351,NA,NA,NA,NA,NA,NA,NA
"pred[7295]",0.03586877760922,1.399845e-05,-0.000882295308193521,102.9,0.95,-0.000708301,0.00350488,NA,NA,NA,NA,NA,NA,NA
"pred[7296]",0.0136763417713768,-3.007355e-06,-0.000710796276823402,97.5,0.95,-0.000613493,0.000952599,NA,NA,NA,NA,NA,NA,NA
"pred[7297]",-0.008231618699694,2.9395e-06,-1.36700414171687e-06,69.5,0.95,-0.00291805,0.00070499,NA,NA,NA,NA,NA,NA,NA
"pred[7298]",-0.008090011168562,1.319945e-05,-0.000615631543782635,118.1,0.95,-0.000362607,0.00175485,NA,NA,NA,NA,NA,NA,NA
"pred[7299]",0.01912530651146,3.161335e-05,-0.000874100691919854,129.5,0.95,-0.000682477,0.00356112,NA,NA,NA,NA,NA,NA,NA
"pred[7300]",1.979866816,1.99998,2.00086185755465,90.4,0.95,1.99328,2.00067,NA,NA,NA,NA,NA,NA,NA
"pred[7301]",0.0224665519845274,-4.41744e-06,0.000267534875677895,116.5,0.95,-0.00242035,0.000659417,NA,NA,NA,NA,NA,NA,NA
"pred[7302]",-0.010632050219126,-1.733395e-06,-0.000693046180259338,105,0.95,-0.000502878,0.00194025,NA,NA,NA,NA,NA,NA,NA
"pred[7303]",-0.036614000442098,-2.285515e-05,0.000730037430025542,109.5,0.95,-0.00473813,0.000562158,NA,NA,NA,NA,NA,NA,NA
"pred[7304]",-0.040402400692506,-7.25418e-06,0.00227159489627761,113.2,0.95,-0.000732824,0.00196647,NA,NA,NA,NA,NA,NA,NA
"pred[7305]",0.027787923277494,7.642115e-06,0.00128789203738452,121,0.95,-0.0025892,0.000583638,NA,NA,NA,NA,NA,NA,NA
"pred[7306]",0.00964897355494,1.225925e-05,0.000618814233610151,85.1,0.95,-0.000627226,0.00616974,NA,NA,NA,NA,NA,NA,NA
"pred[7307]",3.07382914,3.00001,2.99575581765772,101.4,0.95,2.996,3.00355,NA,NA,NA,NA,NA,NA,NA
"pred[7308]",-0.07705827561772,-2.661305e-05,0.000572419389922348,103.4,0.95,-0.0238906,0.000439647,NA,NA,NA,NA,NA,NA,NA
"pred[7309]",-0.020256540787867,-7.11648e-07,-0.000731286233651263,91.8,0.95,-0.000304677,0.00216338,NA,NA,NA,NA,NA,NA,NA
"pred[7310]",-0.01805866804936,3.98599e-06,0.000691346150173895,94.1,0.95,-0.00178826,0.000592976,NA,NA,NA,NA,NA,NA,NA
"pred[7311]",0.080518085884314,7.40472e-06,-0.00325593789946989,99.7,0.95,-0.00312322,0.00546922,NA,NA,NA,NA,NA,NA,NA
"pred[7312]",0.0033251406346,1.495395e-05,-6.95789421772801e-05,135,0.95,-0.000451205,0.00167627,NA,NA,NA,NA,NA,NA,NA
"pred[7313]",-0.0164725241292714,-9.455985e-06,0.000338588161537867,85.9,0.95,-0.000471512,0.00228021,NA,NA,NA,NA,NA,NA,NA
"pred[7314]",-0.00579638216769,1.4777e-06,-0.00023982492101271,124.1,0.95,-0.000440517,0.00423819,NA,NA,NA,NA,NA,NA,NA
"pred[7315]",0.01060425435346,5.965625e-06,0.000272983431793837,62.7,0.95,-0.000664861,0.0092206,NA,NA,NA,NA,NA,NA,NA
"pred[7316]",-0.030122777571508,-1.33467e-05,0.00105370385910351,128,0.95,-0.0045887,0.000807181,NA,NA,NA,NA,NA,NA,NA
"pred[7317]",0.001456725513286,2.11355e-05,-2.04721222217173e-05,100.7,0.95,-0.00056936,0.00376019,NA,NA,NA,NA,NA,NA,NA
"pred[7318]",0.965617288,0.999993,0.996758828602999,100.6,0.95,0.999305,1.00262,NA,NA,NA,NA,NA,NA,NA
"pred[7319]",-0.016765944063648,-1.789325e-05,-0.00119440574740604,110.9,0.95,-0.000361936,0.00151353,NA,NA,NA,NA,NA,NA,NA
"pred[7320]",-0.023362928521174,-8.10747e-06,0.00141337605272444,96.1,0.95,-0.00143381,0.00127773,NA,NA,NA,NA,NA,NA,NA
"pred[7321]",1.049165678,1.00002,0.99751530559765,111.1,0.95,0.997731,1.00178,NA,NA,NA,NA,NA,NA,NA
"pred[7322]",0.026742679997772,-9.45371e-07,-0.000992885976966677,97.9,0.95,-0.000780194,0.00355026,NA,NA,NA,NA,NA,NA,NA
"pred[7323]",2.00217202,2.00002,2.00013739125463,73,0.95,1.99942,2.00359,NA,NA,NA,NA,NA,NA,NA
"pred[7324]",0.021816340970622,1.802285e-05,-0.000408603151689283,98.7,0.95,-0.000317998,0.00459881,NA,NA,NA,NA,NA,NA,NA
"pred[7325]",0.07344764742277,3.82902e-06,-0.00226332827094337,97.2,0.95,-0.00212827,0.00634431,NA,NA,NA,NA,NA,NA,NA
"pred[7326]",-0.00658092213134,1.899855e-05,-4.5485668396128e-05,102.7,0.95,-0.000410073,0.00411902,NA,NA,NA,NA,NA,NA,NA
"pred[7327]",0.038927902017418,1.09265e-05,-0.000607572700520589,109.6,0.95,-0.000455608,0.00381724,NA,NA,NA,NA,NA,NA,NA
"pred[7328]",-0.0099128103672,-9.90368e-06,0.000590632535258928,98.7,0.95,-0.000748609,0.00209299,NA,NA,NA,NA,NA,NA,NA
"pred[7329]",-0.024524538584726,6.72022e-06,0.00102452138233167,90.8,0.95,-0.00037806,0.00369089,NA,NA,NA,NA,NA,NA,NA
"pred[7330]",0.02266337821757,8.658415e-06,-0.000802144671618521,83.7,0.95,-0.000666671,0.00348346,NA,NA,NA,NA,NA,NA,NA
"pred[7331]",-0.114304583885938,-2.560685e-05,0.000592112535421626,103.1,0.95,-0.019038,0.000454751,NA,NA,NA,NA,NA,NA,NA
"pred[7332]",0.009190020160226,9.707975e-06,-0.000402356147060628,110.3,0.95,-0.000320644,0.00265141,NA,NA,NA,NA,NA,NA,NA
"pred[7333]",-0.082012591571236,-2.735475e-05,0.000699993706569743,106.4,0.95,-0.0258973,0.000547278,NA,NA,NA,NA,NA,NA,NA
"pred[7334]",-0.02459880204962,8.54064e-06,0.00183441575069132,121.5,0.95,-0.000489893,0.00389811,NA,NA,NA,NA,NA,NA,NA
"pred[7335]",0.06903184902743,2.193954e-06,-0.00276001078128366,95.6,0.95,-0.00259689,0.00515365,NA,NA,NA,NA,NA,NA,NA
"pred[7336]",0.987721944,0.999998,0.999047908694287,108.6,0.95,0.999523,1.00223,NA,NA,NA,NA,NA,NA,NA
"pred[7337]",0.025106017097784,9.728235e-06,-0.000554580562790561,117.1,0.95,-0.000433012,0.00400868,NA,NA,NA,NA,NA,NA,NA
"pred[7338]",0.036888378751732,2.74458e-06,-0.000576398622315426,91.7,0.95,-0.00044534,0.00599921,NA,NA,NA,NA,NA,NA,NA
"pred[7339]",-0.068459754900784,-2.56054e-05,0.000581987489813534,101.9,0.95,-0.0163735,0.000461932,NA,NA,NA,NA,NA,NA,NA
"pred[7340]",-0.048297931373588,-2.30416e-05,0.000497512239690953,118,0.95,-0.00634456,0.000374191,NA,NA,NA,NA,NA,NA,NA
"pred[7341]",-0.052910565671132,-9.10956e-06,0.0011430831860867,98.1,0.95,-0.00638254,0.00100818,NA,NA,NA,NA,NA,NA,NA
"pred[7342]",-0.029896385995936,1.786735e-06,0.00061512978808187,130.8,0.95,-0.000411355,0.00653826,NA,NA,NA,NA,NA,NA,NA
"pred[7343]",-0.009176455289622,-1.080235e-05,-0.000529337622422466,73.9,0.95,-0.00246556,0.000585585,NA,NA,NA,NA,NA,NA,NA
"pred[7344]",-0.0185361289841486,-2.2943e-06,9.19864743575971e-05,89.2,0.95,-0.000346266,0.00397454,NA,NA,NA,NA,NA,NA,NA
"pred[7345]",0.006974813794204,-9.191845e-06,0.000703448063114769,116.1,0.95,-0.00048285,0.00163972,NA,NA,NA,NA,NA,NA,NA
"pred[7346]",0.008842574823108,1.590975e-05,0.000412587492605353,81.1,0.95,-0.000588452,0.00536507,NA,NA,NA,NA,NA,NA,NA
"pred[7347]",-0.02345292149112,2.977085e-05,-0.00127975254622625,83.6,0.95,-0.00158706,0.00190475,NA,NA,NA,NA,NA,NA,NA
"pred[7348]",0.00729780661748,3.135685e-05,0.000436221494734429,96.8,0.95,-0.000579529,0.00394836,NA,NA,NA,NA,NA,NA,NA
"pred[7349]",-0.057448151690026,-2.43345e-05,0.000585666633777434,101.9,0.95,-0.0181474,0.000458238,NA,NA,NA,NA,NA,NA,NA
"pred[7350]",-0.00113822942593,1.571555e-05,-0.000195816005869709,284.7,0.95,-0.00037337,0.00775005,NA,NA,NA,NA,NA,NA,NA
"pred[7351]",-0.029194390580088,-1.74447e-05,0.00102538213753383,97.4,0.95,-0.00265695,0.000889003,NA,NA,NA,NA,NA,NA,NA
"pred[7352]",0.01044133292878,-4.151195e-06,0.000778465544368904,115.4,0.95,-0.00181493,0.000302519,NA,NA,NA,NA,NA,NA,NA
"pred[7353]",-0.053476074462458,-5.634075e-06,0.00188209037411319,104.7,0.95,-0.00351624,0.00176878,NA,NA,NA,NA,NA,NA,NA
"pred[7354]",-0.01592731605302,-7.43325e-06,-0.00136359615225401,100.3,0.95,-0.000575848,0.00255038,NA,NA,NA,NA,NA,NA,NA
"pred[7355]",0.052124406509486,9.49084e-06,-0.0011666726950614,104.9,0.95,-0.00100515,0.0040722,NA,NA,NA,NA,NA,NA,NA
"pred[7356]",-0.042919777010666,-1.65209e-05,-0.00317044705305447,89.9,0.95,-0.000932707,0.00364683,NA,NA,NA,NA,NA,NA,NA
"pred[7357]",0.020650681126622,1.225595e-05,-0.000681426999766324,78.4,0.95,-0.000527343,0.00848931,NA,NA,NA,NA,NA,NA,NA
"pred[7358]",-0.00923171352977018,1.31342e-05,-0.000205891092783683,100.4,0.95,-0.000611929,0.00206214,NA,NA,NA,NA,NA,NA,NA
"pred[7359]",-0.0043109674843022,-1.009165e-05,-0.000397389913585511,142.8,0.95,-0.00719467,0.000408955,NA,NA,NA,NA,NA,NA,NA
"pred[7360]",0.0571571830286699,-6.800235e-06,-0.0020051004100958,96.2,0.95,-0.00183859,0.0057928,NA,NA,NA,NA,NA,NA,NA
"pred[7361]",0.00383680771428498,5.93976e-06,0.000483631341036442,158,0.95,-0.000357671,0.00235372,NA,NA,NA,NA,NA,NA,NA
"pred[7362]",0.043884893665246,6.84839e-06,-0.00135266483543252,97,0.95,-0.00122684,0.00389717,NA,NA,NA,NA,NA,NA,NA
"pred[7363]",-0.005766941653526,-9.723955e-06,2.09455505484346e-05,113.9,0.95,-0.000469508,0.00368808,NA,NA,NA,NA,NA,NA,NA
"pred[7364]",-0.0168914714848532,-1.36107e-05,-0.000352149689552217,131.1,0.95,-0.000480634,0.00487747,NA,NA,NA,NA,NA,NA,NA
"pred[7365]",0.991103226,1.00001,0.999262830263223,91.8,0.95,0.999484,1.0025,NA,NA,NA,NA,NA,NA,NA
"pred[7366]",0.017372939811754,1.099655e-05,-0.000394033939768306,73.3,0.95,-0.000290992,0.010525,NA,NA,NA,NA,NA,NA,NA
"pred[7367]",0.000434423171583,-4.3141e-06,-7.61639066238634e-05,240.6,0.95,-0.000393,0.000305451,NA,NA,NA,NA,NA,NA,NA
"pred[7368]",0.996785716,1.00001,1.00004090556594,194.5,0.95,0.99942,1.0016,NA,NA,NA,NA,NA,NA,NA
"pred[7369]",-0.00236378404189,1.7734125e-06,-0.000289188584007782,213.4,0.95,-0.000778488,0.00182664,NA,NA,NA,NA,NA,NA,NA
"pred[7370]",-0.05458985426372,-4.056615e-05,0.00074668275015308,123.5,0.95,-0.0204419,0.000556215,NA,NA,NA,NA,NA,NA,NA
"pred[7371]",-0.0054897248267836,-1.07941e-05,-6.07694299969985e-06,80.8,0.95,-0.00314715,0.000481038,NA,NA,NA,NA,NA,NA,NA
"pred[7372]",0.012297328169196,6.58918e-06,0.000986139220266296,100.2,0.95,-0.000895407,0.000507677,NA,NA,NA,NA,NA,NA,NA
"pred[7373]",0.016728926921314,1.540785e-05,-0.000524085807066452,131.1,0.95,-0.000390259,0.00297552,NA,NA,NA,NA,NA,NA,NA
"pred[7374]",-0.012261890268178,1.8958455e-06,-0.000453452931519216,117.1,0.95,-0.000499073,0.0039851,NA,NA,NA,NA,NA,NA,NA
"pred[7375]",0.0245551643986574,2.884135e-06,-0.000508116568481728,83.1,0.95,-0.000374659,0.00981971,NA,NA,NA,NA,NA,NA,NA
"pred[7376]",-0.018152762378124,-1.70349e-05,0.000823471176287029,98.3,0.95,-0.000781794,0.000715708,NA,NA,NA,NA,NA,NA,NA
"pred[7377]",-0.0276751191426222,-7.853775e-06,0.000347769318390423,101.1,0.95,-0.000564356,0.00381081,NA,NA,NA,NA,NA,NA,NA
"pred[7378]",-0.101548788967304,-3.23797e-05,0.000728335647016286,104.4,0.95,-0.0277214,0.000539884,NA,NA,NA,NA,NA,NA,NA
"pred[7379]",0.027589570056712,2.654595e-05,-0.000524405855665655,92.2,0.95,-0.000397232,0.00836738,NA,NA,NA,NA,NA,NA,NA
"pred[7380]",2.99689028,3.00001,3.0001562751521,247.5,0.95,2.99918,3.00246,NA,NA,NA,NA,NA,NA,NA
"pred[7381]",-0.012410988015458,9.611655e-06,0.00123822335782919,126,0.95,-0.000367914,0.00713488,NA,NA,NA,NA,NA,NA,NA
"pred[7382]",0.0251407402620472,8.68876e-06,-0.000580530627212873,81.8,0.95,-0.0004245,0.00780062,NA,NA,NA,NA,NA,NA,NA
"pred[7383]",-0.072647428465814,-1.903515e-05,0.000482193572678476,101.4,0.95,-0.0180679,0.000365301,NA,NA,NA,NA,NA,NA,NA
"pred[7384]",-0.028311415376522,-5.2771e-06,-0.00239824692912416,121.1,0.95,-0.000546143,0.00792563,NA,NA,NA,NA,NA,NA,NA
"pred[7385]",2.937888724,2.99998,3.00120307740448,100.2,0.95,2.99022,3.00094,NA,NA,NA,NA,NA,NA,NA
"pred[7386]",0.023188220730196,2.091085e-06,-0.000762142050867262,93.9,0.95,-0.000621008,0.00693627,NA,NA,NA,NA,NA,NA,NA
"pred[7387]",0.03048740790055,4.55092e-06,-0.000453025313501047,84.9,0.95,-0.000334378,0.0104453,NA,NA,NA,NA,NA,NA,NA
"pred[7388]",0.011143082979142,7.086165e-06,-0.000488014264265228,137.2,0.95,-0.000369379,0.000832408,NA,NA,NA,NA,NA,NA,NA
"pred[7389]",0.036769915167484,5.492885e-06,-0.00135794655141933,117.2,0.95,-0.0012523,0.00128561,NA,NA,NA,NA,NA,NA,NA
"pred[7390]",0.010471027765008,1.54154e-05,-0.000490544206351274,97.2,0.95,-0.000385721,0.00304557,NA,NA,NA,NA,NA,NA,NA
"pred[7391]",0.0313269202114786,1.633625e-05,-0.000573918600015023,94.5,0.95,-0.000445989,0.0058915,NA,NA,NA,NA,NA,NA,NA
"pred[7392]",0.003516681808264,-2.11599e-06,7.05704552581064e-06,72.5,0.95,-0.000587533,0.00227199,NA,NA,NA,NA,NA,NA,NA
"pred[7393]",0.01584142726704,6.038295e-06,-0.000915888151950392,123.8,0.95,-0.000708599,0.00465558,NA,NA,NA,NA,NA,NA,NA
"pred[7394]",-0.056437103201,-2.729935e-05,0.000568358254418559,105.1,0.95,-0.00903148,0.000428953,NA,NA,NA,NA,NA,NA,NA
"pred[7395]",-0.074221320275924,-2.973335e-05,0.000636637537072833,108.1,0.95,-0.022888,0.000492103,NA,NA,NA,NA,NA,NA,NA
"pred[7396]",-0.0179166173955314,-1.552145e-05,0.000440056263787616,123.7,0.95,-0.000573284,0.000338636,NA,NA,NA,NA,NA,NA,NA
"pred[7397]",0.007474440282136,4.57344e-07,0.000250483255634846,91.1,0.95,-0.000737919,0.000473314,NA,NA,NA,NA,NA,NA,NA
"pred[7398]",0.088649050582372,-1.846775e-06,-0.00341063520416401,89.1,0.95,-0.00324588,0.00848668,NA,NA,NA,NA,NA,NA,NA
"pred[7399]",-0.016150272247708,-1.96952e-05,0.000472058166058586,81.9,0.95,-0.00386797,0.000355764,NA,NA,NA,NA,NA,NA,NA
"pred[7400]",0.004483105681646,5.433185e-06,-0.000301319596902737,149.4,0.95,-0.00073323,0.000283407,NA,NA,NA,NA,NA,NA,NA
"pred[7401]",0.996319644,0.9999955,0.999952265445904,94.3,0.95,0.999428,1.00082,NA,NA,NA,NA,NA,NA,NA
"pred[7402]",0.04346925420961,1.396845e-05,-0.00296304965529554,99.8,0.95,-0.00281002,0.00135587,NA,NA,NA,NA,NA,NA,NA
"pred[7403]",-0.040908813392876,-7.13745e-06,-0.00332522081685838,90.4,0.95,-0.000999625,0.0032438,NA,NA,NA,NA,NA,NA,NA
"pred[7404]",0.0159252643337966,5.053e-06,-0.000543793180177506,110.9,0.95,-0.000420573,0.00225154,NA,NA,NA,NA,NA,NA,NA
"pred[7405]",-0.023202432922404,1.0641245e-06,-0.000754250953944435,118.5,0.95,-0.000465012,0.00228389,NA,NA,NA,NA,NA,NA,NA
"pred[7406]",0.003015494970504,-1.60806e-05,0.000248419132344087,140.1,0.95,-0.0078172,0.000574024,NA,NA,NA,NA,NA,NA,NA
"pred[7407]",-0.058179182396748,-2.24746e-05,0.00362350301325467,89.7,0.95,-0.00310692,0.00348583,NA,NA,NA,NA,NA,NA,NA
"pred[7408]",-0.00414651689516,4.138215e-06,0.000104429134826611,105.1,0.95,-0.000400374,0.00504547,NA,NA,NA,NA,NA,NA,NA
"pred[7409]",-0.005741013359184,-1.0933555e-05,-9.84409648607798e-05,99.3,0.95,-0.000803734,0.000780512,NA,NA,NA,NA,NA,NA,NA
"pred[7410]",-0.0193865780033624,-2.255605e-05,-0.00110815834424072,115.1,0.95,-0.000481604,0.00168042,NA,NA,NA,NA,NA,NA,NA
"pred[7411]",0.03312424015198,6.79941e-06,-0.0010849436778536,111.3,0.95,-0.000874763,0.00273512,NA,NA,NA,NA,NA,NA,NA
"pred[7412]",0.050916928787044,7.193275e-06,-0.000590472440961733,94.7,0.95,-0.000493258,0.00837922,NA,NA,NA,NA,NA,NA,NA
"pred[7413]",-0.015164877218692,1.250625e-06,-0.00111540916336406,102.7,0.95,-0.000344674,0.00270027,NA,NA,NA,NA,NA,NA,NA
"pred[7414]",-0.006654232489356,-1.2899e-05,9.69600070581667e-05,209.4,0.95,-0.00058382,0.00621716,NA,NA,NA,NA,NA,NA,NA
"pred[7415]",-0.00632548709914,-1.327985e-05,-5.95014494129131e-05,106.8,0.95,-0.000400839,0.000579683,NA,NA,NA,NA,NA,NA,NA
"pred[7416]",-0.008290947300046,-5.199305e-06,-0.000481131749984653,79.3,0.95,-0.00317088,0.000534282,NA,NA,NA,NA,NA,NA,NA
"pred[7417]",0.05375047790154,-4.59305e-06,-0.000873166736246836,95.3,0.95,-0.000761691,0.00758061,NA,NA,NA,NA,NA,NA,NA
"pred[7418]",-0.0998535277001416,-2.3547e-05,0.0037549992476052,96.9,0.95,-0.00748031,0.00359809,NA,NA,NA,NA,NA,NA,NA
"pred[7419]",-0.0136750742220196,-1.1147e-05,-0.000999176117493006,89.7,0.95,-0.000992441,0.000849867,NA,NA,NA,NA,NA,NA,NA
"pred[7420]",1.07610149,1.00003,0.998475992301221,97.8,0.95,0.998735,1.01104,NA,NA,NA,NA,NA,NA,NA
"pred[7421]",-0.03680601225661,-1.300755e-05,-0.00182906023206764,98.1,0.95,-0.000353095,0.00443979,NA,NA,NA,NA,NA,NA,NA
"pred[7422]",-0.00577079040234,-6.69353e-06,-2.87112017804403e-05,79.9,0.95,-0.00136121,0.0005877,NA,NA,NA,NA,NA,NA,NA
"pred[7423]",-0.0266150882680108,-1.45996e-05,0.000320859775564397,93.4,0.95,-0.000634419,0.00347465,NA,NA,NA,NA,NA,NA,NA
"pred[7424]",-0.016417017521504,-2.13174e-05,0.000490648446798556,119.3,0.95,-0.00477189,0.000364883,NA,NA,NA,NA,NA,NA,NA
"pred[7425]",-0.04568658836755,-1.471405e-05,0.00253854639798674,105,0.95,-0.00120173,0.00242566,NA,NA,NA,NA,NA,NA,NA
"pred[7426]",0.0447919152153,2.971315e-05,-0.00122665592417234,100.9,0.95,-0.00102888,0.00430693,NA,NA,NA,NA,NA,NA,NA
"pred[7427]",0.018218758250476,7.41147e-06,-0.000502050069096929,89.8,0.95,-0.000373807,0.0061251,NA,NA,NA,NA,NA,NA,NA
"pred[7428]",0.012036222027884,2.82495e-05,0.000587084371340789,78.8,0.95,-0.00067867,0.01079,NA,NA,NA,NA,NA,NA,NA
"pred[7429]",0.0123216905870168,1.047134e-05,-0.000522133773581117,107.1,0.95,-0.000423467,0.00284103,NA,NA,NA,NA,NA,NA,NA
"pred[7430]",0.000757271308574,3.046015e-06,9.24558696942246e-05,194.9,0.95,-0.000328756,0.00317836,NA,NA,NA,NA,NA,NA,NA
"pred[7431]",0.0406802122478438,7.75112e-06,-0.00054063119525614,110.5,0.95,-0.000446191,0.00343714,NA,NA,NA,NA,NA,NA,NA
"pred[7432]",-0.0595704822162792,1.91741e-06,0.00166181577046655,97.2,0.95,-0.00597912,0.00154014,NA,NA,NA,NA,NA,NA,NA
"pred[7433]",0.0080202850096,1.13465e-05,-0.00050419675164566,107.7,0.95,-0.000386071,0.00430351,NA,NA,NA,NA,NA,NA,NA
"pred[7434]",-0.01772094157038,-6.34985e-06,-0.000447067600300333,83.6,0.95,-0.000808411,0.00185905,NA,NA,NA,NA,NA,NA,NA
"pred[7435]",0.01528181399877,-1.683893e-06,-0.00065069145569535,71.1,0.95,-0.000508266,0.00754457,NA,NA,NA,NA,NA,NA,NA
"pred[7436]",2.972202876,3,2.9986808866399,121.3,0.95,2.99932,3.00827,NA,NA,NA,NA,NA,NA,NA
"pred[7437]",1.009920056,1.00001,1.00094831950257,116.9,0.95,0.999287,1.00272,NA,NA,NA,NA,NA,NA,NA
"pred[7438]",-0.0138565135197746,-3.37217e-05,0.000707106365404533,117.9,0.95,-0.0117217,0.000525769,NA,NA,NA,NA,NA,NA,NA
"pred[7439]",-0.032275707341234,-1.154715e-05,0.00189970899569935,97.3,0.95,-0.00136011,0.00169745,NA,NA,NA,NA,NA,NA,NA
"pred[7440]",0.009866638404362,4.76723e-06,-0.00047030190658412,101.8,0.95,-0.000367372,0.00194634,NA,NA,NA,NA,NA,NA,NA
"pred[7441]",0.031759880446996,4.02161e-05,-0.00082858740162772,111,0.95,-0.00062281,0.00373024,NA,NA,NA,NA,NA,NA,NA
"pred[7442]",0.0224130365971484,2.590745e-06,-0.0015009449014845,100.3,0.95,-0.00139193,0.00104072,NA,NA,NA,NA,NA,NA,NA
"pred[7443]",0.021765628639822,3.536315e-06,-0.000824706067043612,98,0.95,-0.00067659,0.0019902,NA,NA,NA,NA,NA,NA,NA
"pred[7444]",-0.019178159684628,-3.45788e-05,0.000516552539760867,110,0.95,-0.00568048,0.000394424,NA,NA,NA,NA,NA,NA,NA
"pred[7445]",2.07275128,2.000005,1.99850651471476,105.6,0.95,1.99871,2.00756,NA,NA,NA,NA,NA,NA,NA
"pred[7446]",0.003824857892292,2.078055e-05,0.000429813385743844,234.3,0.95,-0.000534589,0.00237447,NA,NA,NA,NA,NA,NA,NA
"pred[7447]",-0.02411963053958,-1.522995e-05,0.00133533231874506,91.3,0.95,-0.00228168,0.00121224,NA,NA,NA,NA,NA,NA,NA
"pred[7448]",0.0139673433059341,-9.795625e-06,-0.000621593234018447,161.2,0.95,-0.00222446,0.000417955,NA,NA,NA,NA,NA,NA,NA
"pred[7449]",-0.022809868662792,1.26304e-06,0.000585705116123304,94.3,0.95,-0.00478797,0.000459029,NA,NA,NA,NA,NA,NA,NA
"pred[7450]",0.022858731593468,9.59788e-07,-0.000952665797202669,81.2,0.95,-0.000835052,0.00346259,NA,NA,NA,NA,NA,NA,NA
"pred[7451]",0.029880543861476,1.51015e-05,-0.00112672524880094,87.8,0.95,-0.000872548,0.00850141,NA,NA,NA,NA,NA,NA,NA
"pred[7452]",0.001209592480932,1.183445e-05,3.35792277335323e-06,296.7,0.95,-0.000473523,0.00232369,NA,NA,NA,NA,NA,NA,NA
"pred[7453]",-0.0236067565956888,-1.0247735e-05,-0.00103115076937299,82,0.95,-0.00204581,0.00200835,NA,NA,NA,NA,NA,NA,NA
"pred[7454]",-0.010757363810454,-1.0092675e-05,0.000585195438823996,97.5,0.95,-0.00220465,0.000463695,NA,NA,NA,NA,NA,NA,NA
"pred[7455]",0.012669253466654,1.100965e-05,-0.000522167490649133,103.2,0.95,-0.000396035,0.00230173,NA,NA,NA,NA,NA,NA,NA
"pred[7456]",-0.01213570050525,-6.452435e-06,0.000267519036406538,96.8,0.95,-0.000397909,0.00168513,NA,NA,NA,NA,NA,NA,NA
"pred[7457]",-0.008926810395248,8.699255e-06,0.000581126096998563,171.3,0.95,-0.00139454,0.00531342,NA,NA,NA,NA,NA,NA,NA
"pred[7458]",-0.051337566236546,-1.432465e-05,0.00295562127505728,110.2,0.95,-0.000650176,0.00282505,NA,NA,NA,NA,NA,NA,NA
"pred[7459]",0.0062893460720958,1.06556e-05,0.000133059099975933,64.6,0.95,-0.000344955,0.00593563,NA,NA,NA,NA,NA,NA,NA
"pred[7460]",3.03543504,3.00002,2.99905163152301,98.4,0.95,2.99929,3.00615,NA,NA,NA,NA,NA,NA,NA
"pred[7461]",-0.016218590755402,-4.65357e-06,0.00121254853850127,102.5,0.95,-0.000374313,0.00108363,NA,NA,NA,NA,NA,NA,NA
"pred[7462]",-0.037343366528694,-1.763375e-05,0.00330468954520323,106.6,0.95,-0.000451365,0.00307965,NA,NA,NA,NA,NA,NA,NA
"pred[7463]",0.0224208358786732,2.730028e-07,-0.00140677689212341,92.9,0.95,-0.00131305,0.00176192,NA,NA,NA,NA,NA,NA,NA
"pred[7464]",0.021852741027576,3.178765e-06,-0.000390669037350384,96.9,0.95,-0.000279496,0.00461797,NA,NA,NA,NA,NA,NA,NA
